"user_id","count","per_week_retention"
14902.0,4,1
14905.0,1,0
14906.0,3,1
14907.0,5,1
14912.0,5,1
14913.0,2,1
14915.0,6,1
14918.0,4,1
14921.0,2,0
14922.0,3,1
14923.0,4,1
14925.0,3,1
14926.0,1,0
14927.0,5,1
14928.0,6,1
14929.0,1,0
14930.0,3,1
14931.0,9,1
14932.0,4,1
14935.0,2,1
14940.0,5,1
14943.0,4,1
14944.0,3,1
14945.0,1,0
14947.0,3,1
14948.0,2,1
14949.0,3,1
14951.0,3,1
14952.0,1,0
14953.0,1,0
14955.0,10,1
14957.0,3,1
14958.0,5,1
14960.0,8,1
14961.0,4,1
14962.0,4,1
14963.0,4,1
14964.0,4,1
14965.0,2,1
14966.0,2,1
14970.0,3,1
14971.0,2,1
14972.0,3,1
14973.0,2,1
14974.0,2,1
14975.0,3,1
14976.0,3,1
14977.0,7,1
14978.0,4,1
14979.0,7,1
14983.0,3,1
14986.0,2,1
14987.0,5,1
14988.0,1,0
14991.0,3,1
14994.0,3,1
14995.0,7,1
14996.0,2,1
15001.0,1,0
15005.0,5,1
15007.0,6,1
15009.0,5,1
15011.0,3,1
15012.0,3,1
15015.0,4,1
15016.0,7,1
15018.0,7,1
15020.0,3,0
15022.0,3,0
15024.0,1,0
15025.0,6,1
15028.0,1,0
15029.0,1,0
15030.0,2,1
15033.0,7,1
15039.0,5,1
15041.0,3,1
15042.0,1,0
15043.0,1,0
15045.0,1,0
15048.0,4,1
15052.0,3,1
15054.0,1,0
15055.0,4,1
15066.0,2,1
15067.0,2,1
15072.0,1,0
15074.0,2,0
15075.0,1,0
15077.0,3,1
15078.0,1,0
15079.0,1,0
15081.0,5,1
15082.0,3,0
15083.0,1,0
15085.0,8,1
15087.0,2,0
15088.0,3,1
15090.0,1,0
15091.0,4,1
15093.0,1,0
15094.0,1,0
15096.0,4,1
15101.0,1,0
15105.0,2,0
15107.0,3,1
15109.0,4,0
15112.0,6,1
15113.0,2,0
15116.0,3,1
15123.0,2,1
15124.0,2,1
15126.0,4,1
15127.0,1,0
15128.0,1,0
15132.0,4,1
15133.0,5,1
15135.0,2,1
15136.0,1,0
15137.0,1,0
15140.0,1,0
15143.0,1,0
15146.0,2,0
15149.0,3,0
15150.0,1,0
15156.0,2,1
15158.0,3,1
15159.0,2,0
15160.0,8,0
15161.0,1,0
15163.0,2,1
15164.0,1,0
15165.0,1,0
15166.0,7,1
15168.0,3,0
15169.0,1,0
15170.0,3,1
15172.0,1,0
15174.0,3,0
15177.0,2,0
15180.0,2,1
15181.0,1,0
15182.0,3,0
15184.0,8,1
15185.0,4,1
15186.0,1,0
15188.0,5,1
15190.0,7,1
15200.0,2,1
15201.0,2,1
15202.0,3,1
15204.0,1,0
15207.0,1,0
15208.0,5,1
15214.0,1,0
15216.0,2,0
15218.0,3,1
15219.0,5,1
15220.0,6,1
15224.0,2,1
15225.0,4,1
15226.0,2,1
15227.0,3,0
15228.0,5,1
15229.0,3,1
15230.0,3,1
15231.0,4,1
15233.0,2,0
15235.0,1,0
15239.0,2,1
15240.0,8,1
15241.0,3,1
15244.0,1,0
15245.0,1,0
15247.0,3,1
15249.0,2,1
15251.0,2,1
15253.0,4,1
15254.0,6,1
15257.0,3,1
15261.0,6,1
15263.0,2,1
15266.0,2,1
15269.0,1,0
15273.0,2,1
15274.0,3,1
15275.0,5,1
15277.0,2,1
15280.0,1,0
15281.0,2,1
15283.0,3,0
15284.0,2,1
15285.0,2,1
15287.0,4,1
15288.0,2,1
15289.0,7,1
15291.0,2,1
15292.0,1,0
15295.0,3,1
15296.0,5,1
15302.0,2,1
15303.0,3,1
15304.0,3,1
15305.0,1,0
15308.0,1,0
15309.0,6,1
15310.0,2,1
15311.0,7,1
15312.0,2,1
15314.0,4,1
15316.0,3,1
15319.0,4,1
15320.0,3,1
15321.0,1,0
15324.0,2,1
15325.0,3,1
15328.0,3,1
15329.0,6,1
15330.0,4,1
15332.0,5,1
15333.0,5,1
15334.0,1,0
15335.0,2,1
15337.0,2,1
15339.0,6,1
15340.0,2,1
15347.0,4,1
15348.0,2,1
15350.0,7,1
15351.0,2,1
15352.0,3,0
15353.0,2,1
15355.0,7,1
15357.0,3,1
15358.0,1,0
15359.0,1,0
15363.0,8,1
15364.0,2,1
15365.0,5,1
15366.0,2,1
15367.0,5,1
15372.0,8,1
15375.0,2,1
15376.0,5,1
15378.0,1,0
15380.0,9,1
15381.0,6,1
15382.0,1,0
15384.0,6,1
15385.0,2,1
15386.0,1,0
15389.0,4,1
15392.0,8,1
15395.0,3,1
15396.0,7,1
15400.0,7,1
15402.0,2,1
15403.0,2,1
15405.0,4,1
15407.0,6,1
15409.0,7,1
15410.0,5,1
15416.0,4,1
15418.0,2,1
15422.0,1,0
15424.0,5,1
15426.0,2,0
15429.0,1,0
15431.0,5,1
15432.0,2,0
15434.0,1,0
15435.0,1,0
15436.0,7,1
15438.0,2,0
15439.0,5,1
15440.0,5,0
15443.0,8,1
15444.0,4,1
15445.0,8,1
15447.0,3,0
15449.0,2,1
15450.0,1,0
15452.0,4,1
15455.0,1,0
15456.0,3,1
15457.0,1,0
15458.0,3,1
15463.0,2,1
15464.0,1,0
15465.0,7,1
15467.0,4,1
15468.0,2,0
15469.0,4,1
15471.0,5,1
15472.0,2,0
15473.0,8,1
15474.0,2,1
15475.0,2,1
15476.0,2,1
15478.0,1,0
15481.0,1,0
15482.0,4,1
15483.0,1,0
15490.0,4,0
15491.0,3,1
15493.0,2,1
15494.0,2,1
15495.0,7,1
15497.0,5,1
15498.0,1,0
15499.0,5,1
15503.0,3,0
15504.0,1,0
15505.0,1,0
15506.0,2,1
15509.0,1,0
15510.0,3,0
15511.0,5,1
15512.0,5,1
15515.0,1,0
15517.0,2,1
15519.0,6,1
15521.0,8,1
15527.0,1,0
15530.0,1,0
15531.0,2,1
15532.0,1,0
15533.0,4,0
15534.0,6,1
15536.0,1,0
15538.0,3,1
15539.0,2,0
15540.0,1,0
15541.0,1,0
15543.0,4,1
15545.0,2,1
15548.0,5,1
15550.0,4,1
15551.0,3,1
15553.0,2,0
15556.0,3,1
15558.0,1,0
15559.0,1,0
15560.0,4,1
15561.0,2,0
15564.0,1,0
15566.0,1,0
15569.0,1,0
15570.0,2,0
15571.0,3,1
15576.0,2,1
15579.0,2,1
15583.0,2,1
15584.0,1,0
15585.0,1,0
15586.0,1,0
15587.0,4,0
15589.0,3,1
15590.0,1,0
15594.0,3,1
15595.0,2,0
15600.0,3,0
15601.0,3,1
15603.0,3,1
15605.0,1,0
15609.0,5,1
15610.0,5,1
15611.0,3,1
15613.0,6,1
15615.0,1,0
15616.0,2,0
15617.0,3,1
15619.0,4,1
15620.0,4,1
15623.0,1,0
15624.0,3,1
15625.0,6,1
15626.0,5,1
15627.0,1,0
15628.0,6,1
15631.0,4,0
15633.0,5,1
15634.0,4,1
15635.0,4,1
15637.0,3,1
15638.0,1,0
15639.0,2,1
15640.0,1,0
15641.0,1,0
15644.0,4,1
15646.0,1,0
15648.0,3,1
15651.0,2,1
15655.0,2,1
15656.0,6,1
15657.0,3,1
15660.0,2,1
15661.0,4,1
15664.0,3,1
15665.0,1,0
15666.0,2,1
15667.0,6,1
15670.0,4,1
15671.0,2,1
15678.0,2,1
15679.0,3,1
15680.0,5,1
15682.0,3,1
15683.0,2,1
15684.0,5,1
15686.0,2,1
15687.0,2,1
15688.0,6,1
15690.0,2,1
15693.0,1,0
15694.0,3,1
15696.0,4,1
15697.0,3,1
15698.0,3,1
15699.0,2,1
15701.0,5,1
15702.0,2,1
15705.0,2,1
15708.0,3,1
15709.0,4,1
15715.0,2,1
15717.0,1,0
15718.0,6,1
15719.0,6,1
15720.0,2,1
15722.0,3,1
15723.0,3,1
15725.0,3,1
15730.0,2,1
15731.0,1,0
15733.0,1,0
15734.0,1,0
15735.0,4,1
15738.0,2,1
15739.0,5,1
15741.0,7,1
15745.0,3,1
15746.0,4,1
15747.0,2,0
15750.0,7,1
15753.0,3,0
15754.0,6,1
15755.0,3,1
15765.0,4,1
15767.0,6,1
15769.0,2,1
15770.0,2,1
15771.0,1,0
15774.0,7,1
15778.0,4,1
15781.0,3,1
15782.0,3,1
15783.0,5,1
15784.0,3,1
15785.0,5,1
15786.0,8,1
15787.0,7,1
15788.0,2,0
15792.0,2,1
15794.0,2,1
15799.0,2,1
15802.0,4,1
15804.0,1,0
15806.0,4,1
15807.0,3,1
15810.0,4,1
15811.0,4,1
15812.0,3,1
15815.0,4,1
15816.0,3,1
15817.0,4,1
15818.0,2,1
15823.0,5,1
15824.0,5,1
15825.0,3,1
15827.0,3,1
15830.0,2,1
15832.0,4,1
15836.0,1,0
15837.0,4,1
15839.0,6,1
15841.0,6,1
15845.0,3,1
15847.0,5,1
15850.0,6,1
15858.0,4,1
15859.0,1,0
15861.0,1,0
15864.0,2,1
15869.0,4,1
15873.0,1,0
15874.0,2,0
15875.0,2,0
15881.0,2,0
15882.0,3,0
15885.0,3,1
15886.0,2,1
15889.0,1,0
15891.0,6,0
15892.0,3,1
15893.0,2,1
15897.0,1,0
15899.0,1,0
15901.0,1,0
15903.0,4,1
15905.0,6,1
15906.0,1,0
15907.0,3,1
15908.0,2,1
15909.0,4,1
15911.0,4,1
15913.0,2,1
15915.0,6,1
15916.0,2,1
15924.0,1,0
15926.0,1,0
15928.0,5,1
15930.0,2,1
15931.0,1,0
15932.0,1,0
15933.0,1,0
15934.0,2,1
15936.0,3,1
15937.0,3,1
15943.0,1,0
15944.0,3,1
15948.0,6,1
15950.0,7,1
15951.0,2,1
15952.0,1,0
15957.0,1,0
15959.0,2,1
15961.0,3,0
15962.0,3,1
15963.0,2,1
15964.0,3,1
15965.0,1,0
15966.0,3,1
15968.0,3,1
15969.0,3,1
15971.0,3,1
15973.0,1,0
15974.0,4,1
15975.0,1,0
15978.0,1,0
15979.0,3,0
15982.0,4,1
15983.0,2,1
15984.0,1,0
15986.0,4,1
15988.0,3,1
15989.0,2,1
15991.0,2,1
15992.0,1,0
15994.0,1,0
15995.0,2,0
15996.0,2,1
15997.0,1,0
15998.0,4,1
15999.0,1,0
16001.0,5,1
16002.0,3,1
16005.0,2,1
16007.0,2,0
16009.0,3,1
16010.0,2,1
16012.0,2,1
16014.0,2,1
16016.0,2,1
16020.0,1,0
16022.0,3,1
16025.0,3,0
16026.0,2,1
16028.0,3,1
16030.0,4,1
16032.0,2,1
16035.0,2,1
16037.0,3,1
16039.0,1,0
16041.0,1,0
16042.0,3,0
16043.0,3,0
16044.0,1,0
16045.0,1,0
16048.0,1,0
16049.0,1,0
16051.0,4,1
16052.0,1,0
16053.0,4,0
16054.0,1,0
16055.0,2,1
16059.0,2,0
16060.0,2,1
16062.0,1,0
16063.0,1,0
16064.0,3,1
16065.0,5,1
16068.0,1,0
16069.0,1,0
16070.0,1,0
16071.0,2,0
16074.0,3,0
16076.0,1,0
16077.0,3,1
16080.0,4,0
16082.0,1,0
16083.0,2,1
16085.0,2,1
16087.0,1,0
16088.0,6,1
16089.0,4,1
16092.0,2,1
16093.0,3,1
16094.0,1,0
16095.0,2,1
16102.0,2,1
16103.0,2,1
16104.0,3,1
16106.0,3,1
16110.0,3,1
16113.0,2,1
16118.0,3,1
16119.0,2,1
16120.0,1,0
16122.0,4,1
16125.0,2,1
16127.0,1,0
16128.0,3,1
16132.0,3,1
16133.0,5,1
16136.0,3,1
16137.0,5,1
16138.0,2,1
16140.0,6,0
16143.0,5,1
16145.0,3,1
16146.0,2,1
16147.0,5,1
16153.0,6,1
16157.0,2,1
16159.0,6,1
16160.0,1,0
16165.0,2,1
16167.0,5,1
16168.0,3,1
16169.0,3,1
16171.0,1,0
16172.0,4,1
16174.0,2,1
16176.0,2,1
16177.0,2,1
16178.0,4,1
16180.0,2,1
16182.0,2,1
16183.0,2,1
16185.0,1,0
16186.0,4,1
16187.0,3,0
16189.0,2,1
16191.0,2,1
16194.0,1,0
16195.0,4,1
16197.0,3,1
16200.0,6,1
16202.0,4,1
16203.0,3,1
16204.0,2,1
16205.0,3,1
16206.0,6,1
16210.0,3,1
16212.0,4,1
16213.0,4,1
16216.0,3,1
16218.0,3,1
16219.0,4,1
16220.0,5,1
16222.0,2,1
16226.0,2,1
16228.0,2,1
16230.0,3,1
16233.0,4,1
16236.0,3,1
16240.0,5,1
16241.0,4,1
16242.0,2,1
16244.0,5,1
16247.0,3,1
16250.0,1,0
16253.0,6,1
16254.0,3,1
16255.0,4,1
16259.0,2,1
16261.0,1,0
16262.0,1,0
16264.0,6,1
16265.0,2,1
16268.0,3,1
16273.0,4,1
16274.0,6,1
16276.0,1,0
16277.0,2,1
16279.0,3,1
16282.0,1,0
16289.0,1,0
16291.0,4,1
16292.0,1,0
16293.0,3,0
16295.0,2,0
16300.0,3,0
16301.0,1,0
16302.0,1,0
16303.0,3,1
16304.0,4,0
16306.0,3,1
16310.0,5,1
16312.0,2,1
16314.0,4,1
16317.0,2,0
16318.0,1,0
16319.0,2,1
16323.0,2,1
16325.0,2,1
16330.0,3,1
16331.0,4,0
16332.0,1,0
16333.0,1,0
16334.0,1,0
16335.0,4,1
16336.0,4,1
16337.0,4,1
16339.0,2,1
16340.0,1,0
16346.0,5,1
16347.0,2,0
16348.0,2,0
16349.0,1,0
16352.0,1,0
16353.0,1,0
16356.0,1,0
16361.0,4,1
16362.0,3,0
16364.0,3,1
16368.0,2,1
16369.0,2,0
16371.0,4,1
16373.0,1,0
16374.0,2,0
16377.0,2,1
16378.0,1,0
16381.0,2,0
16383.0,1,0
16384.0,3,1
16388.0,3,1
16389.0,2,1
16390.0,6,1
16392.0,1,0
16396.0,3,1
16397.0,2,1
16398.0,2,1
16401.0,3,1
16403.0,3,1
16404.0,5,0
16405.0,4,1
16406.0,2,1
16407.0,1,0
16408.0,4,1
16409.0,1,0
16414.0,5,0
16418.0,2,1
16420.0,1,0
16421.0,1,0
16424.0,3,1
16428.0,2,0
16429.0,1,0
16430.0,1,0
16431.0,1,0
16433.0,1,0
16435.0,2,1
16436.0,3,1
16440.0,2,1
16444.0,1,0
16445.0,4,0
16446.0,2,1
16447.0,3,0
16448.0,4,1
16452.0,5,1
16453.0,1,0
16454.0,2,1
16455.0,1,0
16457.0,1,0
16459.0,2,1
16460.0,5,1
16461.0,2,1
16462.0,2,1
16467.0,5,1
16471.0,1,0
16472.0,1,0
16474.0,4,1
16475.0,1,0
16477.0,4,1
16478.0,3,1
16482.0,5,1
16486.0,3,1
16488.0,2,1
16490.0,1,0
16492.0,4,1
16494.0,3,1
16495.0,4,1
16496.0,1,0
16501.0,2,1
16502.0,1,0
16504.0,1,0
16505.0,1,0
16507.0,3,1
16508.0,6,1
16510.0,2,1
16512.0,2,0
16514.0,3,1
16520.0,1,0
16529.0,2,1
16530.0,5,1
16531.0,4,1
16532.0,3,1
16533.0,4,1
16535.0,2,1
16536.0,2,1
16538.0,2,1
16539.0,4,1
16541.0,2,1
16542.0,5,1
16546.0,2,1
16547.0,1,0
16551.0,3,1
16553.0,2,1
16556.0,4,1
16560.0,2,1
16561.0,6,1
16564.0,3,1
16565.0,1,0
16566.0,1,0
16567.0,1,0
16568.0,6,1
16569.0,3,1
16571.0,3,1
16572.0,2,1
16574.0,3,1
16575.0,1,0
16577.0,2,1
16578.0,2,1
16580.0,2,1
16581.0,3,1
16582.0,4,1
16583.0,2,1
16584.0,3,1
16585.0,5,1
16588.0,4,1
16589.0,2,1
16592.0,3,1
16595.0,2,1
16596.0,2,1
16598.0,2,1
16599.0,2,1
16608.0,2,1
16609.0,2,1
16613.0,2,1
16614.0,3,1
16616.0,2,1
16620.0,3,1
16623.0,1,0
16624.0,5,1
16625.0,2,1
16626.0,3,1
16628.0,2,1
16630.0,1,0
16631.0,6,1
16632.0,2,1
16633.0,6,1
16635.0,3,1
16637.0,4,1
16639.0,5,1
16645.0,2,1
16654.0,5,1
16655.0,2,1
16659.0,1,0
16660.0,4,1
16661.0,2,1
16664.0,3,1
16666.0,1,0
16667.0,1,0
16668.0,6,1
16669.0,2,1
16670.0,1,0
16671.0,2,1
16672.0,2,1
16675.0,2,1
16676.0,1,0
16677.0,5,1
16679.0,2,1
16680.0,2,1
16681.0,2,1
16682.0,3,1
16686.0,5,1
16687.0,5,1
16688.0,4,1
16690.0,2,1
16693.0,6,1
16694.0,2,1
16701.0,2,1
16702.0,2,1
16704.0,3,1
16706.0,5,1
16708.0,3,1
16709.0,3,1
16711.0,2,1
16712.0,4,1
16713.0,3,1
16715.0,1,0
16717.0,4,1
16720.0,5,1
16721.0,3,1
16722.0,2,1
16725.0,2,1
16726.0,3,1
16727.0,1,0
16728.0,3,1
16730.0,5,1
16732.0,1,0
16734.0,4,1
16735.0,2,1
16736.0,1,0
16738.0,1,0
16740.0,4,1
16743.0,1,0
16745.0,1,0
16746.0,2,0
16749.0,1,0
16751.0,4,1
16752.0,1,0
16758.0,5,1
16761.0,1,0
16763.0,5,1
16764.0,1,0
16765.0,1,0
16766.0,3,1
16768.0,2,0
16774.0,1,0
16776.0,3,0
16777.0,3,1
16778.0,4,0
16782.0,3,1
16783.0,3,1
16786.0,1,0
16787.0,3,1
16791.0,3,1
16792.0,1,0
16794.0,1,0
16795.0,3,1
16796.0,4,1
16800.0,2,0
16801.0,3,1
16802.0,1,0
16803.0,4,0
16805.0,1,0
16807.0,5,1
16809.0,2,1
16810.0,4,1
16812.0,2,1
16815.0,1,0
16817.0,5,1
16818.0,1,0
16820.0,2,1
16821.0,1,0
16822.0,5,1
16823.0,3,0
16825.0,1,0
16826.0,3,0
16827.0,2,1
16828.0,1,0
16829.0,3,1
16831.0,4,1
16832.0,3,1
16836.0,1,0
16840.0,3,1
16841.0,4,1
16843.0,2,0
16844.0,4,1
16846.0,2,1
16851.0,3,1
16852.0,4,0
16854.0,2,0
16858.0,5,1
16863.0,2,1
16864.0,1,0
16865.0,2,0
16867.0,1,0
16868.0,1,0
16872.0,1,0
16875.0,2,1
16882.0,3,1
16884.0,2,0
16885.0,2,1
16887.0,2,1
16892.0,2,1
16894.0,1,0
16896.0,3,0
16897.0,1,0
16899.0,2,1
16900.0,1,0
16901.0,3,1
16902.0,1,0
16903.0,5,1
16905.0,4,0
16908.0,3,1
16912.0,5,1
16915.0,4,1
16916.0,3,1
16918.0,3,1
16920.0,4,1
16922.0,3,1
16923.0,3,1
16924.0,2,1
16926.0,4,1
16927.0,2,1
16931.0,1,0
16933.0,1,0
16935.0,1,0
16937.0,3,1
16938.0,1,0
16939.0,3,1
16940.0,1,0
16941.0,4,1
16943.0,1,0
16944.0,3,1
16948.0,2,1
16949.0,5,1
16950.0,1,0
16953.0,3,1
16958.0,2,1
16960.0,1,0
16963.0,1,0
16964.0,2,0
16965.0,2,0
16968.0,5,1
16969.0,1,0
16970.0,1,0
16974.0,1,0
16975.0,2,0
16981.0,3,1
16982.0,3,1
16983.0,2,1
16984.0,2,1
16985.0,3,1
16989.0,5,1
16991.0,1,0
16992.0,2,1
16993.0,2,1
16995.0,2,1
16998.0,2,1
17000.0,1,0
17001.0,5,1
17003.0,2,1
17005.0,1,0
17008.0,2,1
17012.0,2,1
17016.0,2,1
17017.0,1,0
17018.0,2,1
17027.0,2,1
17030.0,2,1
17034.0,2,1
17035.0,4,1
17036.0,2,1
17038.0,5,1
17039.0,1,0
17040.0,5,1
17041.0,2,1
17042.0,2,1
17043.0,4,1
17044.0,2,1
17049.0,3,1
17050.0,3,1
17051.0,2,1
17052.0,1,0
17054.0,2,1
17057.0,3,1
17060.0,1,0
17061.0,3,1
17064.0,2,1
17068.0,3,1
17070.0,4,1
17072.0,3,1
17074.0,2,1
17077.0,4,1
17078.0,2,0
17079.0,2,1
17081.0,2,1
17082.0,4,1
17083.0,3,1
17084.0,2,1
17086.0,3,1
17088.0,2,1
17089.0,5,1
17091.0,5,1
17093.0,1,0
17094.0,5,1
17097.0,5,1
17098.0,1,0
17100.0,3,1
17101.0,2,1
17102.0,3,1
17103.0,5,1
17108.0,1,0
17109.0,1,0
17111.0,3,1
17112.0,2,1
17113.0,5,1
17114.0,2,1
17115.0,2,1
17118.0,2,1
17120.0,1,0
17121.0,1,0
17122.0,4,1
17123.0,2,1
17126.0,4,1
17127.0,4,1
17129.0,2,1
17137.0,4,1
17138.0,2,1
17142.0,4,1
17145.0,2,1
17146.0,2,1
17150.0,2,1
17151.0,2,1
17152.0,2,1
17159.0,1,0
17160.0,5,1
17162.0,5,1
17165.0,3,1
17166.0,5,1
17167.0,1,0
17168.0,2,1
17169.0,4,1
17171.0,3,1
17172.0,1,0
17176.0,1,0
17177.0,5,1
17179.0,2,1
17180.0,3,1
17182.0,2,1
17184.0,5,1
17187.0,5,1
17188.0,3,1
17190.0,3,1
17192.0,4,1
17193.0,3,1
17195.0,1,0
17196.0,1,0
17198.0,4,1
17199.0,2,1
17209.0,1,0
17212.0,1,0
17215.0,3,1
17217.0,1,0
17220.0,1,0
17223.0,1,0
17227.0,1,0
17228.0,4,1
17229.0,3,1
17231.0,1,0
17232.0,1,0
17236.0,3,1
17237.0,1,0
17238.0,3,1
17240.0,2,0
17241.0,4,1
17243.0,1,0
17244.0,2,1
17246.0,1,0
17249.0,4,1
17250.0,3,1
17252.0,1,0
17256.0,1,0
17258.0,1,0
17260.0,2,1
17261.0,4,1
17262.0,4,1
17263.0,2,1
17265.0,1,0
17266.0,1,0
17268.0,1,0
17269.0,1,0
17270.0,3,0
17271.0,2,1
17272.0,2,0
17273.0,2,1
17274.0,3,1
17276.0,4,1
17277.0,3,1
17281.0,3,1
17284.0,1,0
17286.0,1,0
17289.0,1,0
17290.0,3,1
17293.0,1,0
17295.0,4,1
17298.0,2,1
17299.0,3,0
17301.0,2,1
17302.0,1,0
17303.0,1,0
17304.0,1,0
17307.0,2,1
17310.0,4,1
17313.0,2,1
17314.0,2,1
17315.0,4,1
17316.0,2,1
17319.0,1,0
17321.0,1,0
17323.0,4,1
17326.0,2,0
17329.0,1,0
17330.0,2,0
17332.0,1,0
17333.0,1,0
17334.0,1,0
17337.0,1,0
17338.0,1,0
17343.0,2,1
17346.0,2,0
17355.0,2,1
17357.0,1,0
17363.0,3,1
17368.0,2,1
17371.0,4,1
17372.0,4,1
17373.0,2,1
17374.0,1,0
17375.0,4,1
17376.0,2,0
17377.0,2,1
17378.0,2,1
17383.0,3,1
17389.0,1,0
17390.0,3,1
17392.0,3,1
17393.0,1,0
17398.0,1,0
17399.0,2,1
17401.0,3,1
17404.0,3,1
17406.0,1,0
17407.0,4,1
17409.0,2,0
17410.0,3,1
17411.0,2,1
17413.0,3,1
17414.0,2,1
17416.0,2,1
17417.0,3,1
17419.0,2,1
17420.0,1,0
17421.0,2,1
17423.0,3,1
17424.0,2,1
17425.0,3,1
17426.0,2,1
17428.0,3,1
17429.0,2,1
17431.0,2,1
17432.0,2,1
17433.0,2,1
17435.0,2,1
17440.0,3,1
17445.0,2,1
17447.0,2,0
17449.0,2,1
17452.0,2,1
17453.0,2,1
17454.0,4,1
17457.0,2,1
17459.0,2,1
17460.0,2,1
17463.0,2,1
17464.0,4,1
17470.0,4,1
17471.0,3,1
17475.0,1,0
17476.0,2,1
17478.0,4,1
17479.0,1,0
17480.0,2,1
17481.0,2,1
17482.0,4,1
17485.0,2,1
17489.0,3,1
17490.0,4,1
17491.0,3,1
17493.0,4,1
17494.0,4,1
17496.0,3,1
17497.0,3,1
17499.0,2,1
17502.0,2,1
17505.0,2,1
17506.0,2,1
17507.0,2,1
17508.0,2,1
17510.0,4,1
17512.0,1,0
17514.0,2,1
17516.0,4,1
17520.0,1,0
17526.0,3,1
17531.0,4,1
17532.0,1,0
17534.0,2,1
17540.0,3,1
17544.0,2,1
17545.0,4,1
17549.0,1,0
17550.0,4,1
17551.0,3,1
17552.0,1,0
17557.0,1,0
17561.0,2,1
17562.0,3,1
17566.0,4,1
17568.0,3,1
17569.0,4,1
17570.0,3,1
17571.0,4,1
17573.0,1,0
17575.0,4,1
17577.0,4,1
17579.0,1,0
17580.0,3,1
17581.0,2,1
17584.0,1,0
17585.0,3,1
17589.0,3,1
17593.0,2,0
17594.0,4,1
17601.0,2,1
17602.0,2,1
17603.0,2,1
17606.0,3,1
17608.0,2,0
17612.0,1,0
17614.0,1,0
17617.0,3,1
17620.0,2,1
17622.0,1,0
17625.0,2,1
17626.0,1,0
17628.0,3,1
17631.0,2,1
17633.0,1,0
17634.0,2,1
17636.0,1,0
17643.0,1,0
17644.0,1,0
17647.0,2,1
17648.0,3,1
17650.0,2,1
17651.0,3,1
17653.0,1,0
17660.0,1,0
17662.0,1,0
17663.0,2,1
17664.0,3,1
17665.0,2,0
17668.0,3,1
17669.0,1,0
17671.0,1,0
17672.0,3,1
17673.0,2,1
17674.0,1,0
17675.0,1,0
17676.0,1,0
17678.0,1,0
17681.0,1,0
17682.0,1,0
17683.0,2,1
17684.0,1,0
17685.0,1,0
17686.0,1,0
17693.0,2,1
17694.0,1,0
17695.0,2,1
17696.0,2,1
17698.0,2,0
17699.0,2,0
17703.0,2,1
17704.0,2,1
17705.0,2,0
17710.0,3,1
17711.0,1,0
17712.0,1,0
17713.0,2,1
17717.0,1,0
17719.0,1,0
17720.0,1,0
17723.0,3,1
17724.0,2,1
17726.0,2,1
17728.0,2,1
17729.0,1,0
17731.0,1,0
17739.0,2,1
17741.0,2,1
17744.0,2,1
17746.0,2,0
17747.0,2,1
17750.0,2,1
17751.0,1,0
17754.0,3,1
17759.0,3,1
17760.0,2,1
17763.0,3,1
17768.0,1,0
17769.0,3,1
17772.0,3,1
17773.0,1,0
17774.0,3,1
17776.0,2,1
17778.0,1,0
17780.0,3,1
17781.0,1,0
17783.0,1,0
17786.0,2,0
17787.0,3,1
17788.0,2,1
17789.0,1,0
17790.0,3,1
17791.0,1,0
17792.0,1,0
17793.0,2,1
17794.0,2,1
17796.0,1,0
17798.0,1,0
17799.0,2,0
17800.0,1,0
17801.0,1,0
17802.0,1,0
17804.0,1,0
17806.0,3,1
17807.0,1,0
17808.0,1,0
17809.0,1,0
17812.0,3,1
17813.0,3,1
17814.0,2,1
17815.0,2,1
17817.0,2,0
17818.0,1,0
17819.0,1,0
17822.0,3,1
17823.0,3,1
17824.0,1,0
17826.0,1,0
17828.0,3,1
17830.0,1,0
17833.0,2,1
17834.0,2,0
17838.0,3,1
17839.0,1,0
17841.0,1,0
17842.0,1,0
17843.0,2,0
17848.0,3,1
17849.0,2,1
17850.0,3,1
17852.0,3,1
17853.0,2,0
17854.0,1,0
17855.0,2,1
17860.0,2,1
17861.0,1,0
17864.0,3,1
17865.0,1,0
17866.0,2,1
17868.0,1,0
17869.0,2,1
17871.0,3,1
17872.0,2,1
17876.0,2,1
17877.0,2,1
17879.0,1,0
17881.0,2,1
17882.0,3,1
17884.0,3,1
17885.0,3,1
17893.0,1,0
17894.0,1,0
17896.0,3,1
17899.0,2,1
17900.0,2,1
17901.0,2,1
17902.0,1,0
17905.0,3,1
17906.0,2,0
17908.0,3,1
17909.0,2,1
17912.0,2,1
17916.0,2,1
17920.0,3,1
17921.0,3,1
17922.0,2,1
17923.0,2,1
17927.0,3,1
17929.0,1,0
17931.0,3,1
17933.0,2,1
17934.0,2,1
17937.0,3,1
17938.0,3,1
17939.0,2,1
17945.0,2,1
17946.0,2,1
17948.0,2,1
17949.0,1,0
17950.0,2,1
17953.0,3,1
17955.0,3,1
17958.0,1,0
17960.0,2,1
17961.0,2,1
17962.0,2,1
17964.0,2,1
17968.0,2,1
17970.0,3,1
17971.0,3,1
17972.0,3,1
17973.0,2,1
17975.0,2,1
17978.0,2,1
17979.0,1,0
17985.0,2,1
17987.0,2,1
17989.0,2,1
17990.0,2,1
17992.0,2,1
17994.0,3,1
17995.0,2,1
17996.0,2,0
17997.0,2,1
17998.0,2,1
